Block,Transect,Pair,Plot.ID,Treatment,Species,Count,Exotic.count,Exotic,Date,Focal.species,Growth.form,Tot.annual.density,Tot.ex.annual.density,Tot.nat.annual.density,Plot.richness.annual,Plot.exotic.richness,Plot.native.richness,Tot.plant.density,Tot.exotic.density,Plot.richness,Plot.exotic.richness,Plot.native.richness
14,N,3,14.N.3.C,Control,C.colorata,14,0,0,27/08/2013,0,Annual.forb,,,,,,,14,0,1,0,1
14,N,3,14.N.3.L,Litter,A.calendula,1,1,1,27/08/2013,1,Annual.forb,,,,,,,14,3,7,3,4
14,N,3,14.N.3.L,Litter,B.tournefortii,1,1,1,27/08/2013,1,Annual.forb,,,,,,,14,3,7,3,4
14,N,3,14.N.3.L,Litter,Millotia.sp,6,0,0,27/08/2013,1,Annual.forb,,,,,,,14,3,7,3,4
14,N,3,14.N.3.L,Litter,P.canescens,1,0,0,27/08/2013,1,Annual.forb,,,,,,,14,3,7,3,4
14,N,3,14.N.3.L,Litter,T.isingiana,2,0,0,27/08/2013,1,Annual.forb,,,,,,,14,3,7,3,4
14,N,3,14.N.3.L,Litter,C.colorata,2,0,0,27/08/2013,0,Annual.forb,,,,,,,14,3,7,3,4
14,N,3,14.N.3.L,Litter,Bromus.sp,1,1,1,27/08/2013,1,Annual.grass,,,,,,,14,3,7,3,4
14,N,4,14.N.4.C,Control,L.arvensis,1,1,1,27/08/2013,1,Annual.forb,,,,,,,6,2,4,2,2
14,N,4,14.N.4.C,Control,U.anthemoides,1,1,1,27/08/2013,1,Annual.forb,,,,,,,6,2,4,2,2
14,N,4,14.N.4.C,Control,C.eremea,1,0,0,27/08/2013,0,Annual.forb,,,,,,,6,2,4,2,2
14,N,4,14.N.4.L,Litter,C.eremea,1,0,0,27/08/2013,0,Annual.forb,,,,,,,4,0,2,0,2
14,N,5,14.N.5.C,Control,B.tournefortii,3,3,1,27/08/2013,1,Annual.forb,,,,,,,24,5,5,2,3
14,N,5,14.N.5.C,Control,L.arvensis,2,2,1,27/08/2013,1,Annual.forb,,,,,,,24,5,5,2,3
14,N,5,14.N.5.C,Control,Millotia.sp,13,0,0,27/08/2013,1,Annual.forb,,,,,,,24,5,5,2,3
14,N,5,14.N.5.C,Control,C.eremea,1,0,0,27/08/2013,0,Annual.forb,,,,,,,24,5,5,2,3
14,N,5,14.N.5.L,Litter,L.arvensis,4,4,1,27/08/2013,1,Annual.forb,,,,,,,19,11,5,3,2
14,N,5,14.N.5.L,Litter,Millotia.sp,1,0,0,27/08/2013,1,Annual.forb,,,,,,,19,11,5,3,2
14,N,5,14.N.5.L,Litter,U.anthemoides,4,4,1,27/08/2013,1,Annual.forb,,,,,,,19,11,5,3,2
14,N,5,14.N.5.L,Litter,P.airoides,3,3,1,27/08/2013,1,Annual.grass,,,,,,,19,11,5,3,2
14,S,1,14.S.1.C,Control,NA,NA,NA,NA,27/08/2013,0,NA,,,,,,,NA,NA,1,1,0
14,S,1,14.S.1.L,Litter,B.iberidifola,31,0,0,27/08/2013,1,Annual.forb,,,,,,,60,20,8,4,4
14,S,1,14.S.1.L,Litter,H.glabra,1,1,1,27/08/2013,1,Annual.forb,,,,,,,60,20,8,4,4
14,S,1,14.S.1.L,Litter,T.cyanopetala,2,0,0,27/08/2013,1,Annual.forb,,,,,,,60,20,8,4,4
14,S,1,14.S.1.L,Litter,U.anthemoides,1,1,1,27/08/2013,1,Annual.forb,,,,,,,60,20,8,4,4
14,S,1,14.S.1.L,Litter,W.acuminata,3,0,0,27/08/2013,1,Annual.forb,,,,,,,60,20,8,4,4
14,S,1,14.S.1.L,Litter,C.eremea,4,0,0,27/08/2013,0,Annual.forb,,,,,,,60,20,8,4,4
14,S,1,14.S.1.L,Litter,Bromus.sp,6,6,1,27/08/2013,1,Annual.grass,,,,,,,60,20,8,4,4
14,S,1,14.S.1.L,Litter,P.airoides,12,12,1,27/08/2013,1,Annual.grass,,,,,,,60,20,8,4,4
14,S,2,14.S.2.C,Control,B.iberidifola,35,0,0,27/08/2013,1,Annual.forb,,,,,,,55,1,7,1,6
14,S,2,14.S.2.C,Control,E.botrys,1,1,1,27/08/2013,1,Annual.forb,,,,,,,55,1,7,1,6
14,S,2,14.S.2.C,Control,P.lessonni,1,0,0,27/08/2013,1,Annual.forb,,,,,,,55,1,7,1,6
14,S,2,14.S.2.C,Control,C.colorata,14,0,0,27/08/2013,0,Annual.forb,,,,,,,55,1,7,1,6
14,S,2,14.S.2.C,Control,C.eremea,1,0,0,27/08/2013,0,Annual.forb,,,,,,,55,1,7,1,6
14,S,2,14.S.2.L,Litter,B.iberidifola,22,0,0,27/08/2013,1,Annual.forb,,,,,,,34,5,7,3,4
14,S,2,14.S.2.L,Litter,C.obionoides,2,0,0,27/08/2013,1,Annual.forb,,,,,,,34,5,7,3,4
14,S,2,14.S.2.L,Litter,H.glabra,2,2,1,27/08/2013,1,Annual.forb,,,,,,,34,5,7,3,4
14,S,2,14.S.2.L,Litter,U.anthemoides,1,1,1,27/08/2013,1,Annual.forb,,,,,,,34,5,7,3,4
14,S,2,14.S.2.L,Litter,C.eremea,4,0,0,27/08/2013,0,Annual.forb,,,,,,,34,5,7,3,4
14,S,2,14.S.2.L,Litter,Bromus.sp,2,2,1,27/08/2013,1,Annual.grass,,,,,,,34,5,7,3,4
14,S,3,14.S.3.C,Control,B.iberidifola,17,0,0,27/08/2013,1,Annual.forb,,,,,,,41,12,10,5,5
14,S,3,14.S.3.C,Control,B.tournefortii,1,1,1,27/08/2013,1,Annual.forb,,,,,,,41,12,10,5,5
14,S,3,14.S.3.C,Control,E.botrys,1,1,1,27/08/2013,1,Annual.forb,,,,,,,41,12,10,5,5
14,S,3,14.S.3.C,Control,H.glabra,2,2,1,27/08/2013,1,Annual.forb,,,,,,,41,12,10,5,5
14,S,3,14.S.3.C,Control,U.anthemoides,1,1,1,27/08/2013,1,Annual.forb,,,,,,,41,12,10,5,5
14,S,3,14.S.3.C,Control,W.acuminata,2,0,0,27/08/2013,1,Annual.forb,,,,,,,41,12,10,5,5
14,S,3,14.S.3.C,Control,C.colorata,5,0,0,27/08/2013,0,Annual.forb,,,,,,,41,12,10,5,5
14,S,3,14.S.3.C,Control,C.eremea,2,0,0,27/08/2013,0,Annual.forb,,,,,,,41,12,10,5,5
14,S,3,14.S.3.C,Control,Bromus.sp,7,7,1,27/08/2013,1,Annual.grass,,,,,,,41,12,10,5,5
14,S,3,14.S.3.L,Litter,B.iberidifola,10,0,0,27/08/2013,1,Annual.forb,,,,,,,43,21,8,4,4
14,S,3,14.S.3.L,Litter,E.botrys,5,5,1,27/08/2013,1,Annual.forb,,,,,,,43,21,8,4,4
14,S,3,14.S.3.L,Litter,U.anthemoides,4,4,1,27/08/2013,1,Annual.forb,,,,,,,43,21,8,4,4
14,S,3,14.S.3.L,Litter,W.acuminata,2,0,0,27/08/2013,1,Annual.forb,,,,,,,43,21,8,4,4
14,S,3,14.S.3.L,Litter,C.eremea,5,0,0,27/08/2013,0,Annual.forb,,,,,,,43,21,8,4,4
14,S,3,14.S.3.L,Litter,Bromus.sp,4,4,1,27/08/2013,1,Annual.grass,,,,,,,43,21,8,4,4
14,S,3,14.S.3.L,Litter,V.myuros,8,8,1,27/08/2013,1,Annual.grass,,,,,,,43,21,8,4,4
14,S,4,14.S.4.C,Control,E.botrys,1,1,1,27/08/2013,1,Annual.forb,,,,,,,18,12,9,5,4
14,S,4,14.S.4.C,Control,H.glabra,2,2,1,27/08/2013,1,Annual.forb,,,,,,,18,12,9,5,4
14,S,4,14.S.4.C,Control,P.canescens,1,0,0,27/08/2013,1,Annual.forb,,,,,,,18,12,9,5,4
14,S,4,14.S.4.C,Control,U.anthemoides,4,4,1,27/08/2013,1,Annual.forb,,,,,,,18,12,9,5,4
14,S,4,14.S.4.C,Control,W.acuminata,3,0,0,27/08/2013,1,Annual.forb,,,,,,,18,12,9,5,4
14,S,4,14.S.4.C,Control,C.colorata,1,0,0,27/08/2013,0,Annual.forb,,,,,,,18,12,9,5,4
14,S,4,14.S.4.C,Control,Bromus.sp,1,1,1,27/08/2013,1,Annual.grass,,,,,,,18,12,9,5,4
14,S,4,14.S.4.C,Control,P.airoides,4,4,1,27/08/2013,1,Annual.grass,,,,,,,18,12,9,5,4
14,S,4,14.S.4.L,Litter,E.botrys,1,1,1,27/08/2013,1,Annual.forb,,,,,,,13,7,8,4,4
14,S,4,14.S.4.L,Litter,H.glabra,1,1,1,27/08/2013,1,Annual.forb,,,,,,,13,7,8,4,4
14,S,4,14.S.4.L,Litter,Millotia.sp,1,0,0,27/08/2013,1,Annual.forb,,,,,,,13,7,8,4,4
14,S,4,14.S.4.L,Litter,R.laevis,1,0,0,27/08/2013,1,Annual.forb,,,,,,,13,7,8,4,4
14,S,4,14.S.4.L,Litter,U.anthemoides,1,1,1,27/08/2013,1,Annual.forb,,,,,,,13,7,8,4,4
14,S,4,14.S.4.L,Litter,W.acuminata,3,0,0,27/08/2013,1,Annual.forb,,,,,,,13,7,8,4,4
14,S,4,14.S.4.L,Litter,P.airoides,4,4,1,27/08/2013,1,Annual.grass,,,,,,,13,7,8,4,4
14,S,5,14.S.5.C,Control,E.botrys,1,1,1,27/08/2013,1,Annual.forb,,,,,,,68,40,7,4,3
14,S,5,14.S.5.C,Control,L.arvensis,29,29,1,27/08/2013,1,Annual.forb,,,,,,,68,40,7,4,3
14,S,5,14.S.5.C,Control,T.cyanopetala,1,0,0,27/08/2013,1,Annual.forb,,,,,,,68,40,7,4,3
14,S,5,14.S.5.C,Control,E.longiflora,1,1,1,27/08/2013,1,Annual.grass,,,,,,,68,40,7,4,3
14,S,5,14.S.5.C,Control,P.airoides,9,9,1,27/08/2013,1,Annual.grass,,,,,,,68,40,7,4,3
14,S,5,14.S.5.L,Litter,B.tournefortii,1,1,1,27/08/2013,1,Annual.forb,,,,,,,50,45,4,2,2
14,S,5,14.S.5.L,Litter,L.arvensis,44,44,1,27/08/2013,1,Annual.forb,,,,,,,50,45,4,2,2
14,S,5,14.S.5.L,Litter,C.eremea,3,0,0,27/08/2013,0,Annual.forb,,,,,,,50,45,4,2,2
15,N,1,15.N.1.C,Control,R.laevis,1,0,0,27/08/2013,1,Annual.forb,,,,,,,12,0,6,0,6
15,N,1,15.N.1.C,Control,W.acuminata,1,0,0,27/08/2013,1,Annual.forb,,,,,,,12,0,6,0,6
15,N,1,15.N.1.C,Control,C.eremea,1,0,0,27/08/2013,0,Annual.forb,,,,,,,12,0,6,0,6
15,N,1,15.N.1.L,Litter,B.iberidifola,2,0,0,27/08/2013,1,Annual.forb,,,,,,,4,0,3,0,3
15,N,1,15.N.1.L,Litter,W.acuminata,1,0,0,27/08/2013,1,Annual.forb,,,,,,,4,0,3,0,3
15,N,1,15.N.1.L,Litter,C.eremea,1,0,0,27/08/2013,0,Annual.forb,,,,,,,4,0,3,0,3
15,N,2,15.N.2.C,Control,B.iberidifola,1,0,0,27/08/2013,1,Annual.forb,,,,,,,7,0,4,0,4
15,N,2,15.N.2.C,Control,W.acuminata,3,0,0,27/08/2013,1,Annual.forb,,,,,,,7,0,4,0,4
15,N,2,15.N.2.L,Litter,B.tournefortii,1,1,1,27/08/2013,1,Annual.forb,,,,,,,15,1,5,1,4
15,N,2,15.N.2.L,Litter,W.acuminata,1,0,0,27/08/2013,1,Annual.forb,,,,,,,15,1,5,1,4
15,N,2,15.N.2.L,Litter,C.eremea,6,0,0,27/08/2013,0,Annual.forb,,,,,,,15,1,5,1,4
15,N,3,15.N.3.C,Control,W.acuminata,1,0,0,27/08/2013,1,Annual.forb,,,,,,,5,0,3,0,3
15,N,3,15.N.3.L,Litter,H.glabra,1,1,1,27/08/2013,1,Annual.forb,,,,,,,11,2,6,2,4
15,N,3,15.N.3.L,Litter,U.anthemoides,1,1,1,27/08/2013,1,Annual.forb,,,,,,,11,2,6,2,4
15,N,3,15.N.3.L,Litter,W.acuminata,2,0,0,27/08/2013,1,Annual.forb,,,,,,,11,2,6,2,4
15,N,4,15.N.4.C,Control,P.canescens,1,0,0,27/08/2013,1,Annual.forb,,,,,,,9,0,4,0,4
15,S,1,15.S.1.C,Control,H.glabra,1,1,1,27/08/2013,1,Annual.forb,,,,,,,5,1,3,1,2
15,S,1,15.S.1.C,Control,W.acuminata,1,0,0,27/08/2013,1,Annual.forb,,,,,,,5,1,3,1,2
15,S,1,15.S.1.L,Litter,E.botrys,1,1,1,27/08/2013,1,Annual.forb,,,,,,,10,2,6,2,4
15,S,1,15.S.1.L,Litter,G.nodulosus,2,0,0,27/08/2013,1,Annual.forb,,,,,,,10,2,6,2,4
15,S,1,15.S.1.L,Litter,U.anthemoides,1,1,1,27/08/2013,1,Annual.forb,,,,,,,10,2,6,2,4
15,S,1,15.S.1.L,Litter,W.acuminata,1,0,0,27/08/2013,1,Annual.forb,,,,,,,10,2,6,2,4
15,S,2,15.S.2.C,Control,E.botrys,1,1,1,27/08/2013,1,Annual.forb,,,,,,,8,3,5,3,2
15,S,2,15.S.2.C,Control,T.isingiana,1,0,0,27/08/2013,1,Annual.forb,,,,,,,8,3,5,3,2
15,S,2,15.S.2.C,Control,E.longiflora,2,2,1,27/08/2013,1,Annual.grass,,,,,,,8,3,5,3,2
15,S,2,15.S.2.L,Litter,E.botrys,1,1,1,27/08/2013,1,Annual.forb,,,,,,,7,3,5,3,2
15,S,2,15.S.2.L,Litter,U.anthemoides,1,1,1,27/08/2013,1,Annual.forb,,,,,,,7,3,5,3,2
15,S,2,15.S.2.L,Litter,W.acuminata,1,0,0,27/08/2013,1,Annual.forb,,,,,,,7,3,5,3,2
15,S,2,15.S.2.L,Litter,Bromus.sp,1,1,1,27/08/2013,1,Annual.grass,,,,,,,7,3,5,3,2
15,S,3,15.S.3.C,Control,W.acuminata,2,0,0,27/08/2013,1,Annual.forb,,,,,,,6,0,3,0,3
15,S,3,15.S.3.L,Litter,E.botrys,1,1,1,27/08/2013,1,Annual.forb,,,,,,,9,2,4,2,2
15,S,3,15.S.3.L,Litter,E.longiflora,1,1,1,27/08/2013,1,Annual.grass,,,,,,,9,2,4,2,2
15,S,4,15.S.4.C,Control,W.acuminata,1,0,0,27/08/2013,1,Annual.forb,,,,,,,10,0,5,0,5
15,S,5,15.S.5.C,Control,R.laevis,1,0,0,27/08/2013,1,Annual.forb,,,,,,,11,0,4,0,4
15,S,5,15.S.5.L,Litter,B.tournefortii,1,1,1,27/08/2013,1,Annual.forb,,,,,,,4,3,3,2,1
15,S,5,15.S.5.L,Litter,V.myuros,2,2,1,27/08/2013,1,Annual.grass,,,,,,,4,3,3,2,1
16,N,1,16.N.1.C,Control,A.calendula,14,14,1,27/08/2013,1,Annual.forb,,,,,,,58,49,4,3,1
16,N,1,16.N.1.C,Control,C.eremea,9,0,0,27/08/2013,0,Annual.forb,,,,,,,58,49,4,3,1
16,N,1,16.N.1.C,Control,P.airoides,10,10,1,27/08/2013,1,Annual.grass,,,,,,,58,49,4,3,1
16,N,1,16.N.1.C,Control,V.myuros,25,25,1,27/08/2013,1,Annual.grass,,,,,,,58,49,4,3,1
16,N,1,16.N.1.L,Litter,A.calendula,3,3,1,27/08/2013,1,Annual.forb,,,,,,,45,35,6,4,2
16,N,1,16.N.1.L,Litter,B.tournefortii,3,3,1,27/08/2013,1,Annual.forb,,,,,,,45,35,6,4,2
16,N,1,16.N.1.L,Litter,C.eremea,9,0,0,27/08/2013,0,Annual.forb,,,,,,,45,35,6,4,2
16,N,1,16.N.1.L,Litter,Bromus.sp,11,11,1,27/08/2013,1,Annual.grass,,,,,,,45,35,6,4,2
16,N,1,16.N.1.L,Litter,V.myuros,18,18,1,27/08/2013,1,Annual.grass,,,,,,,45,35,6,4,2
16,N,2,16.N.2.C,Control,NA,NA,NA,NA,27/08/2013,0,NA,,,,,,,NA,NA,1,1,0
16,N,2,16.N.2.L,Litter,A.calendula,2,2,1,27/08/2013,1,Annual.forb,,,,,,,20,16,6,5,1
16,N,2,16.N.2.L,Litter,B.tournefortii,5,5,1,27/08/2013,1,Annual.forb,,,,,,,20,16,6,5,1
16,N,2,16.N.2.L,Litter,M.crystallinum,1,1,1,27/08/2013,1,Annual.forb,,,,,,,20,16,6,5,1
16,N,2,16.N.2.L,Litter,C.eremea,4,0,0,27/08/2013,0,Annual.forb,,,,,,,20,16,6,5,1
16,N,2,16.N.2.L,Litter,Bromus.sp,1,1,1,27/08/2013,1,Annual.grass,,,,,,,20,16,6,5,1
16,N,2,16.N.2.L,Litter,V.myuros,7,7,1,27/08/2013,1,Annual.grass,,,,,,,20,16,6,5,1
16,N,3,16.N.3.C,Control,A.calendula,4,4,1,27/08/2013,1,Annual.forb,,,,,,,88,24,6,3,3
16,N,3,16.N.3.C,Control,W.acuminata,1,0,0,27/08/2013,1,Annual.forb,,,,,,,88,24,6,3,3
16,N,3,16.N.3.C,Control,C.colorata,45,0,0,27/08/2013,0,Annual.forb,,,,,,,88,24,6,3,3
16,N,3,16.N.3.C,Control,C.eremea,18,0,0,27/08/2013,0,Annual.forb,,,,,,,88,24,6,3,3
16,N,3,16.N.3.C,Control,Bromus.sp,5,5,1,27/08/2013,1,Annual.grass,,,,,,,88,24,6,3,3
16,N,3,16.N.3.C,Control,V.myuros,15,15,1,27/08/2013,1,Annual.grass,,,,,,,88,24,6,3,3
16,N,3,16.N.3.L,Litter,A.calendula,7,7,1,27/08/2013,1,Annual.forb,,,,,,,27,11,6,3,3
16,N,3,16.N.3.L,Litter,B.tournefortii,1,1,1,27/08/2013,1,Annual.forb,,,,,,,27,11,6,3,3
16,N,3,16.N.3.L,Litter,W.acuminata,1,0,0,27/08/2013,1,Annual.forb,,,,,,,27,11,6,3,3
16,N,3,16.N.3.L,Litter,C.colorata,12,0,0,27/08/2013,0,Annual.forb,,,,,,,27,11,6,3,3
16,N,3,16.N.3.L,Litter,V.myuros,3,3,1,27/08/2013,1,Annual.grass,,,,,,,27,11,6,3,3
16,N,4,16.N.4.C,Control,A.calendula,1,1,1,27/08/2013,1,Annual.forb,,,,,,,6,6,3,3,0
16,N,4,16.N.4.C,Control,B.tournefortii,4,4,1,27/08/2013,1,Annual.forb,,,,,,,6,6,3,3,0
16,N,4,16.N.4.C,Control,M.monstrosus,1,1,1,27/08/2013,1,Annual.forb,,,,,,,6,6,3,3,0
16,N,4,16.N.4.L,Litter,A.calendula,1,1,1,27/08/2013,1,Annual.forb,,,,,,,34,6,6,3,3
16,N,4,16.N.4.L,Litter,B.tournefortii,3,3,1,27/08/2013,1,Annual.forb,,,,,,,34,6,6,3,3
16,N,4,16.N.4.L,Litter,C.colorata,18,0,0,27/08/2013,0,Annual.forb,,,,,,,34,6,6,3,3
16,N,4,16.N.4.L,Litter,C.eremea,9,0,0,27/08/2013,0,Annual.forb,,,,,,,34,6,6,3,3
16,N,4,16.N.4.L,Litter,V.myuros,2,2,1,27/08/2013,1,Annual.grass,,,,,,,34,6,6,3,3
16,N,5,16.N.5.C,Control,A.calendula,1,1,1,27/08/2013,1,Annual.forb,,,,,,,8,5,3,2,1
16,N,5,16.N.5.C,Control,B.tournefortii,4,4,1,27/08/2013,1,Annual.forb,,,,,,,8,5,3,2,1
16,N,5,16.N.5.C,Control,C.eremea,3,0,0,27/08/2013,0,Annual.forb,,,,,,,8,5,3,2,1
16,N,5,16.N.5.L,Litter,A.calendula,1,1,1,27/08/2013,1,Annual.forb,,,,,,,13,10,3,2,1
16,N,5,16.N.5.L,Litter,B.tournefortii,9,9,1,27/08/2013,1,Annual.forb,,,,,,,13,10,3,2,1
16,N,5,16.N.5.L,Litter,C.eremea,3,0,0,27/08/2013,0,Annual.forb,,,,,,,13,10,3,2,1
16,S,1,16.S.1.C,Control,H.glabra,1,1,1,27/08/2013,1,Annual.forb,,,,,,,62,35,8,4,4
16,S,1,16.S.1.C,Control,W.acuminata,4,0,0,27/08/2013,1,Annual.forb,,,,,,,62,35,8,4,4
16,S,1,16.S.1.C,Control,C.colorata,3,0,0,27/08/2013,0,Annual.forb,,,,,,,62,35,8,4,4
16,S,1,16.S.1.C,Control,C.eremea,10,0,0,27/08/2013,0,Annual.forb,,,,,,,62,35,8,4,4
16,S,1,16.S.1.C,Control,Bromus.sp,14,14,1,27/08/2013,1,Annual.grass,,,,,,,62,35,8,4,4
16,S,1,16.S.1.C,Control,P.airoides,12,12,1,27/08/2013,1,Annual.grass,,,,,,,62,35,8,4,4
16,S,1,16.S.1.C,Control,V.myuros,8,8,1,27/08/2013,1,Annual.grass,,,,,,,62,35,8,4,4
16,S,1,16.S.1.L,Litter,B.tournefortii,2,2,1,27/08/2013,1,Annual.forb,,,,,,,37,33,6,4,2
16,S,1,16.S.1.L,Litter,W.acuminata,3,0,0,27/08/2013,1,Annual.forb,,,,,,,37,33,6,4,2
16,S,1,16.S.1.L,Litter,Bromus.sp,5,5,1,27/08/2013,1,Annual.grass,,,,,,,37,33,6,4,2
16,S,1,16.S.1.L,Litter,P.airoides,20,20,1,27/08/2013,1,Annual.grass,,,,,,,37,33,6,4,2
16,S,1,16.S.1.L,Litter,V.myuros,6,6,1,27/08/2013,1,Annual.grass,,,,,,,37,33,6,4,2
16,S,2,16.S.2.C,Control,B.tournefortii,2,2,1,27/08/2013,1,Annual.forb,,,,,,,74,59,6,4,2
16,S,2,16.S.2.C,Control,W.acuminata,3,0,0,27/08/2013,1,Annual.forb,,,,,,,74,59,6,4,2
16,S,2,16.S.2.C,Control,C.eremea,12,0,0,27/08/2013,0,Annual.forb,,,,,,,74,59,6,4,2
16,S,2,16.S.2.C,Control,Bromus.sp,7,7,1,27/08/2013,1,Annual.grass,,,,,,,74,59,6,4,2
16,S,2,16.S.2.C,Control,P.airoides,20,20,1,27/08/2013,1,Annual.grass,,,,,,,74,59,6,4,2
16,S,2,16.S.2.C,Control,V.myuros,30,30,1,27/08/2013,1,Annual.grass,,,,,,,74,59,6,4,2
16,S,2,16.S.2.L,Litter,B.tournefortii,1,1,1,27/08/2013,1,Annual.forb,,,,,,,32,14,7,4,3
16,S,2,16.S.2.L,Litter,C.colorata,12,0,0,27/08/2013,0,Annual.forb,,,,,,,32,14,7,4,3
16,S,2,16.S.2.L,Litter,C.eremea,3,0,0,27/08/2013,0,Annual.forb,,,,,,,32,14,7,4,3
16,S,2,16.S.2.L,Litter,Bromus.sp,3,3,1,27/08/2013,1,Annual.grass,,,,,,,32,14,7,4,3
16,S,2,16.S.2.L,Litter,E.longiflora,1,1,1,27/08/2013,1,Annual.grass,,,,,,,32,14,7,4,3
16,S,2,16.S.2.L,Litter,P.airoides,9,9,1,27/08/2013,1,Annual.grass,,,,,,,32,14,7,4,3
16,S,3,16.S.3.C,Control,P.canescens,1,0,0,27/08/2013,1,Annual.forb,,,,,,,55,31,6,3,3
16,S,3,16.S.3.C,Control,C.eremea,19,0,0,27/08/2013,0,Annual.forb,,,,,,,55,31,6,3,3
16,S,3,16.S.3.C,Control,Bromus.sp,13,13,1,27/08/2013,1,Annual.grass,,,,,,,55,31,6,3,3
16,S,3,16.S.3.C,Control,P.airoides,11,11,1,27/08/2013,1,Annual.grass,,,,,,,55,31,6,3,3
16,S,3,16.S.3.C,Control,V.myuros,7,7,1,27/08/2013,1,Annual.grass,,,,,,,55,31,6,3,3
16,S,3,16.S.3.L,Litter,C.eremea,24,0,0,27/08/2013,0,Annual.forb,,,,,,,61,34,5,3,2
16,S,3,16.S.3.L,Litter,Bromus.sp,16,16,1,27/08/2013,1,Annual.grass,,,,,,,61,34,5,3,2
16,S,3,16.S.3.L,Litter,P.airoides,6,6,1,27/08/2013,1,Annual.grass,,,,,,,61,34,5,3,2
16,S,3,16.S.3.L,Litter,V.myuros,12,12,1,27/08/2013,1,Annual.grass,,,,,,,61,34,5,3,2
16,S,4,16.S.4.C,Control,B.tournefortii,1,1,1,27/08/2013,1,Annual.forb,,,,,,,17,2,4,2,2
16,S,4,16.S.4.C,Control,C.eremea,8,0,0,27/08/2013,0,Annual.forb,,,,,,,17,2,4,2,2
16,S,4,16.S.4.C,Control,Bromus.sp,1,1,1,27/08/2013,1,Annual.grass,,,,,,,17,2,4,2,2
16,S,4,16.S.4.L,Litter,B.tournefortii,2,2,1,27/08/2013,1,Annual.forb,,,,,,,10,2,4,1,3
16,S,4,16.S.4.L,Litter,C.eremea,5,0,0,27/08/2013,0,Annual.forb,,,,,,,10,2,4,1,3
16,S,5,16.S.5.C,Control,B.tournefortii,3,3,1,27/08/2013,1,Annual.forb,,,,,,,5,3,3,1,2
16,S,5,16.S.5.L,Litter,B.tournefortii,5,5,1,27/08/2013,1,Annual.forb,,,,,,,7,5,3,0,3
16,S,5,16.S.5.L,Litter,C.eremea,1,0,0,27/08/2013,0,Annual.forb,,,,,,,7,5,3,0,3
