Date,ID,SP,ind,buds,flowers,fruits,max.height.mm,shape.long,shape.90,phen,group,num.focal,lateral,shape,notes
8.15.2016,H087D100,VERO,3,0,0,0,11,21,5,4,P.V,2,13,1.1818181818,.
7.28.2016,H089D100,ARCA,1,1,0,0,40,43,22,4,A.PE.P.V,4,32.5,0.8125,.
7.28.2016,H089D100,ARCA,2,1,0,0,54,57,16,4,A.PE.P.V,4,36.5,0.6759259259,.
7.28.2016,H089D100,ARCA,3,0,0,0,94,73,15,2,A.PE.P.V,4,44,0.4680851064,.
7.28.2016,H089D100,ARCA,4,2,0,0,42,29,16,4,A.PE.P.V,4,22.5,0.5357142857,.
7.28.2016,H089D100,ARCA,5,2,0,0,55,63,33,4,A.PE.P.V,4,48,0.8727272727,.
7.28.2016,H089D100,ARCA,6,1,0,0,62,40,30,4,A.PE.P.V,4,35,0.564516129,.
7.28.2016,H089D100,ARCA,7,1,1,0,133,103,52,6,A.PE.P.V,4,77.5,0.5827067669,.
7.28.2016,H089D100,ARCA,8,1,0,0,72,90,22,4,A.PE.P.V,4,56,0.7777777778,.
7.28.2016,H089D100,ARCA,9,0,0,0,55,70,33,2,A.PE.P.V,4,51.5,0.9363636364,.
7.28.2016,H089D100,ARCA,10,0,0,0,43,65,37,2,A.PE.P.V,4,51,1.1860465116,.
7.28.2016,H089D100,PEAI,1,0,0,0,34,25,3,2,A.PE.P.V,4,14,0.4117647059,.
7.28.2016,H089D100,PEAI,2,0,0,0,35,23,2,2,A.PE.P.V,4,12.5,0.3571428571,.
7.28.2016,H089D100,PEAI,3,0,0,0,34,25,2,2,A.PE.P.V,4,13.5,0.3970588235,.
7.28.2016,H089D100,PEAI,4,0,0,0,30,28,3,2,A.PE.P.V,4,15.5,0.5166666667,.
7.28.2016,H089D100,PEAI,5,0,0,0,31,22,15,2,A.PE.P.V,4,18.5,0.5967741935,.
7.28.2016,H089D100,PEAI,6,0,0,0,30,39,2,2,A.PE.P.V,4,20.5,0.6833333333,.
7.28.2016,H089D100,PEAI,7,0,0,0,36,36,4,2,A.PE.P.V,4,20,0.5555555556,.
7.28.2016,H089D100,PEAI,8,0,0,0,50,28,25,2,A.PE.P.V,4,26.5,0.53,.
7.28.2016,H089D100,PEAI,9,0,0,0,48,37,8,2,A.PE.P.V,4,22.5,0.46875,.
7.28.2016,H089D100,PEAI,10,0,0,0,29,25,2,2,A.PE.P.V,4,13.5,0.4655172414,.
7.28.2016,H089D100,POCA,1,0,0,0,83,49,9,2,A.PE.P.V,4,29,0.3493975904,.
7.28.2016,H089D100,POCA,2,1,0,0,78,62,19,4,A.PE.P.V,4,40.5,0.5192307692,.
7.28.2016,H089D100,POCA,3,0,0,0,52,35,29,2,A.PE.P.V,4,32,0.6153846154,.
7.28.2016,H089D100,POCA,4,0,0,0,151,89,30,2,A.PE.P.V,4,59.5,0.3940397351,.
7.28.2016,H089D100,POCA,5,0,0,0,86,63,35,2,A.PE.P.V,4,49,0.5697674419,.
7.28.2016,H089D100,POCA,6,0,0,0,73,36,18,2,A.PE.P.V,4,27,0.3698630137,.
7.28.2016,H089D100,POCA,7,1,0,0,76,57,48,4,A.PE.P.V,4,52.5,0.6907894737,.
7.28.2016,H089D100,POCA,8,1,0,0,96,62,35,4,A.PE.P.V,4,48.5,0.5052083333,.
7.28.2016,H089D100,POCA,9,2,0,0,115,47,35,4,A.PE.P.V,4,41,0.3565217391,.
7.28.2016,H089D100,POCA,10,0,0,0,100,47,13,2,A.PE.P.V,4,30,0.3,.
7.28.2016,H089D100,VERO,1,12,0,0,56,79,63,4,A.PE.P.V,4,71,1.2678571429,.
7.28.2016,H089D100,VERO,2,8,0,0,42,130,65,4,A.PE.P.V,4,97.5,2.3214285714,.
7.28.2016,H089D100,VERO,3,3,0,0,37,36,27,4,A.PE.P.V,4,31.5,0.8513513514,.
7.28.2016,H089D100,VERO,4,3,0,0,40,35,10,2,A.PE.P.V,4,22.5,0.5625,.
8.28.2017,H089D100,VERO,1,23,9,1,140,.,.,6,A.PE.P.V,4,.,.,.
8.28.2017,H089D100,PEAI,10,1,0,0,50,20,10,4,A.PE.P.V,4,15,0.3,.
8.28.2017,H089D100,POCA,5,.,.,.,252,.,.,.,A.PE.P.V,4,.,.,.
8.4.2016,H090D100,ARCA,1,5,0,0,44,90,83,4,A.PE.P.V,4,86.5,1.9659090909,.
8.4.2016,H090D100,ARCA,2,4,0,0,57,97,68,4,A.PE.P.V,4,82.5,1.4473684211,.
8.4.2016,H090D100,ARCA,3,2,0,0,74,63,25,4,A.PE.P.V,4,44,0.5945945946,.
8.4.2016,H090D100,ARCA,4,3,0,0,76,80,32,4,A.PE.P.V,4,56,0.7368421053,.
8.4.2016,H090D100,ARCA,5,2,0,0,69,68,51,4,A.PE.P.V,4,59.5,0.8623188406,.
8.4.2016,H090D100,ARCA,6,2,0,0,58,54,42,4,A.PE.P.V,4,48,0.8275862069,.
8.4.2016,H090D100,ARCA,7,1,0,0,52,58,36,4,A.PE.P.V,4,47,0.9038461538,.
8.4.2016,H090D100,ARCA,8,1,0,0,48,61,48,4,A.PE.P.V,4,54.5,1.1354166667,.
8.4.2016,H090D100,ARCA,9,1,0,0,54,60,40,4,A.PE.P.V,4,50,0.9259259259,.
8.4.2016,H090D100,ARCA,10,1,0,0,52,47,36,4,A.PE.P.V,4,41.5,0.7980769231,.
8.4.2016,H090D100,PEAI,1,0,0,0,30,25,23,2,A.PE.P.V,4,24,0.8,.
8.4.2016,H090D100,PEAI,2,0,0,0,24,30,21,2,A.PE.P.V,4,25.5,1.0625,.
8.4.2016,H090D100,PEAI,3,0,0,0,31,20,13,2,A.PE.P.V,4,16.5,0.5322580645,.
8.4.2016,H090D100,PEAI,4,1,0,0,38,43,20,4,A.PE.P.V,4,31.5,0.8289473684,.
8.4.2016,H090D100,PEAI,5,0,0,0,39,36,2,2,A.PE.P.V,4,19,0.4871794872,.
8.4.2016,H090D100,PEAI,6,2,0,0,41,36,13,4,A.PE.P.V,4,24.5,0.5975609756,.
8.4.2016,H090D100,PEAI,7,0,0,0,22,20,16,2,A.PE.P.V,4,18,0.8181818182,.
8.4.2016,H090D100,PEAI,8,0,0,0,25,22,18,2,A.PE.P.V,4,20,0.8,.
8.4.2016,H090D100,PEAI,9,2,0,0,47,65,6,4,A.PE.P.V,4,35.5,0.7553191489,.
8.4.2016,H090D100,PEAI,10,1,0,0,44,32,4,4,A.PE.P.V,4,18,0.4090909091,.
8.4.2016,H090D100,POCA,1,1,0,0,101,41,37,4,A.PE.P.V,4,39,0.3861386139,.
8.4.2016,H090D100,POCA,2,2,0,0,190,84,21,4,A.PE.P.V,4,52.5,0.2763157895,.
8.4.2016,H090D100,POCA,3,0,0,0,72,52,36,2,A.PE.P.V,4,44,0.6111111111,.
8.4.2016,H090D100,POCA,4,3,0,0,188,31,15,4,A.PE.P.V,4,23,0.1223404255,.
8.4.2016,H090D100,POCA,5,1,0,0,72,42,15,4,A.PE.P.V,4,28.5,0.3958333333,.
8.4.2016,H090D100,POCA,6,1,0,0,125,65,18,4,A.PE.P.V,4,41.5,0.332,.
8.4.2016,H090D100,POCA,7,1,0,0,186,50,37,4,A.PE.P.V,4,43.5,0.2338709677,.
8.4.2016,H090D100,POCA,8,1,0,0,90,37,6,4,A.PE.P.V,4,21.5,0.2388888889,.
8.4.2016,H090D100,POCA,9,0,0,0,22,17,3,2,A.PE.P.V,4,10,0.4545454545,.
8.4.2016,H090D100,POCA,10,1,0,0,73,42,4,4,A.PE.P.V,4,23,0.3150684932,.
8.4.2016,H090D100,VERO,1,3,0,0,32,34,18,4,A.PE.P.V,4,26,0.8125,.
8.4.2016,H090D100,VERO,2,8,0,0,24,30,22,4,A.PE.P.V,4,26,1.0833333333,.
8.4.2016,H090D100,VERO,3,10,0,0,34,72,28,4,A.PE.P.V,4,50,1.4705882353,.
8.4.2016,H090D100,VERO,4,9,0,0,35,42,34,4,A.PE.P.V,4,38,1.0857142857,.
8.4.2016,H090D100,VERO,5,19,1,0,40,151,90,6,A.PE.P.V,4,120.5,3.0125,.
8.4.2016,H090D100,VERO,6,12,0,0,26,76,44,4,A.PE.P.V,4,60,2.3076923077,.
8.4.2016,H090D100,VERO,7,9,0,0,63,96,54,4,A.PE.P.V,4,75,1.1904761905,.
8.4.2016,H090D100,VERO,8,13,0,0,34,60,25,4,A.PE.P.V,4,42.5,1.25,.
8.4.2016,H090D100,VERO,9,5,0,0,26,35,29,4,A.PE.P.V,4,32,1.2307692308,.
8.4.2016,H090D100,VERO,10,8,0,0,25,42,16,4,A.PE.P.V,4,29,1.16,.
8.6.2016,H091D100,POCA,1,1,0,0,148,35,30,4,A.P.V,3,32.5,0.2195945946,.
8.6.2016,H091D100,POCA,2,4,0,0,272,53,50,4,A.P.V,3,51.5,0.1893382353,.
8.6.2016,H091D100,POCA,3,2,0,0,120,20,5,4,A.P.V,3,12.5,0.1041666667,.
8.6.2016,H091D100,ARCA,1,1,0,0,35,16,11,4,A.P.V,3,13.5,0.3857142857,.
8.6.2016,H091D100,ARCA,2,2,0,0,44,43,20,4,A.P.V,3,31.5,0.7159090909,.
8.6.2016,H091D100,ARCA,3,0,2,0,143,113,21,6,A.P.V,3,67,0.4685314685,.
8.6.2016,H091D100,ARCA,4,2,0,0,51,47,35,4,A.P.V,3,41,0.8039215686,.
8.6.2016,H091D100,ARCA,5,0,1,0,61,21,15,6,A.P.V,3,18,0.2950819672,.
8.6.2016,H091D100,ARCA,6,0,1,0,55,53,5,6,A.P.V,3,29,0.5272727273,.
8.6.2016,H091D100,VERO,1,9,0,0,52,146,56,4,A.P.V,3,101,1.9423076923,.
8.6.2016,H091D100,VERO,2,8,0,0,26,57,23,4,A.P.V,3,40,1.5384615385,.
8.6.2016,H091D100,VERO,3,9,0,0,20,43,20,4,A.P.V,3,31.5,1.575,.
8.6.2016,H091D100,VERO,4,9,0,0,35,56,53,4,A.P.V,3,54.5,1.5571428571,.
8.6.2016,H091D100,VERO,5,9,0,0,27,65,34,4,A.P.V,3,49.5,1.8333333333,.
8.6.2016,H091D100,VERO,6,3,0,0,21,21,15,4,A.P.V,3,18,0.8571428571,.
8.6.2016,H091D100,VERO,7,28,3,0,34,192,105,6,A.P.V,3,148.5,4.3676470588,.
8.6.2016,H091D100,VERO,8,16,0,0,41,107,39,4,A.P.V,3,73,1.7804878049,.
8.6.2016,H091D100,VERO,9,4,0,0,27,54,25,4,A.P.V,3,39.5,1.462962963,.
8.6.2016,H091D100,VERO,10,22,0,0,32,84,60,4,A.P.V,3,72,2.25,.
8.16.2016,H094D100,ARCA,1,3,4,1,165,78,47,8,A.PE.P,3,62.5,0.3787878788,.
8.16.2016,H094D100,ARCA,2,1,3,0,120,89,85,6,A.PE.P,3,87,0.725,.
8.16.2016,H094D100,ARCA,3,1,1,0,115,45,26,6,A.PE.P,3,35.5,0.3086956522,.
8.16.2016,H094D100,ARCA,4,1,0,0,60,38,15,4,A.PE.P,3,26.5,0.4416666667,.
8.16.2016,H094D100,ARCA,5,0,0,0,64,38,33,2,A.PE.P,3,35.5,0.5546875,.
8.16.2016,H094D100,ARCA,6,4,0,0,68,102,81,4,A.PE.P,3,91.5,1.3455882353,.
8.16.2016,H094D100,ARCA,7,6,0,0,69,107,76,4,A.PE.P,3,91.5,1.3260869565,.
8.16.2016,H094D100,ARCA,8,2,0,0,79,48,17,4,A.PE.P,3,32.5,0.4113924051,.
8.16.2016,H094D100,ARCA,9,2,0,0,85,88,50,4,A.PE.P,3,69,0.8117647059,.
8.16.2016,H094D100,ARCA,10,2,0,0,61,40,25,4,A.PE.P,3,32.5,0.5327868852,.
8.16.2016,H094D100,PEAI,1,0,0,0,56,30,13,2,A.PE.P,3,21.5,0.3839285714,.
8.16.2016,H094D100,PEAI,2,0,0,0,85,42,2,2,A.PE.P,3,22,0.2588235294,.
8.16.2016,H094D100,PEAI,3,0,0,0,52,19,6,2,A.PE.P,3,12.5,0.2403846154,.
8.16.2016,H094D100,PEAI,4,0,0,0,38,27,15,2,A.PE.P,3,21,0.5526315789,.
8.16.2016,H094D100,PEAI,5,0,0,0,64,25,23,2,A.PE.P,3,24,0.375,.
8.16.2016,H094D100,PEAI,6,0,0,0,47,32,2,2,A.PE.P,3,17,0.3617021277,.
8.16.2016,H094D100,PEAI,7,0,0,0,60,25,4,2,A.PE.P,3,14.5,0.2416666667,.
8.16.2016,H094D100,PEAI,8,0,0,0,64,20,4,2,A.PE.P,3,12,0.1875,.
8.16.2016,H094D100,PEAI,9,0,0,0,41,22,8,2,A.PE.P,3,15,0.3658536585,.
8.16.2016,H094D100,PEAI,10,0,0,0,74,31,22,2,A.PE.P,3,26.5,0.3581081081,.
8.16.2016,H094D100,POCA,1,2,0,0,194,52,21,4,A.PE.P,3,36.5,0.1881443299,.
8.16.2016,H094D100,POCA,2,1,0,0,146,45,23,4,A.PE.P,3,34,0.2328767123,.
8.16.2016,H094D100,POCA,3,1,0,0,62,26,9,4,A.PE.P,3,17.5,0.2822580645,.
8.16.2016,H094D100,POCA,4,0,0,0,107,33,10,2,A.PE.P,3,21.5,0.2009345794,.
8.16.2016,H094D100,POCA,5,1,0,0,139,85,26,4,A.PE.P,3,55.5,0.3992805755,.
8.16.2016,H094D100,POCA,6,3,0,0,135,40,21,4,A.PE.P,3,30.5,0.2259259259,.
8.16.2016,H094D100,POCA,7,1,0,0,114,36,12,4,A.PE.P,3,24,0.2105263158,.
8.16.2016,H094D100,POCA,8,2,0,0,78,43,21,4,A.PE.P,3,32,0.4102564103,.
8.16.2016,H094D100,POCA,9,0,0,0,67,35,5,2,A.PE.P,3,20,0.2985074627,.
8.16.2016,H094D100,POCA,10,4,0,0,185,44,30,4,A.PE.P,3,37,0.2,.
8.28.2017,H096D100,PEAI,1,1,.,.,41,20,4,.,A.PE.P.V,4,12,0.2926829268,.
8.28.2017,H096D100,PEAI,2,.,.,.,69,.,.,.,A.PE.P.V,4,.,.,.
8.28.2017,H096D100,PEAI,3,.,.,.,75,.,.,.,A.PE.P.V,4,.,.,.
8.28.2017,H096D100,PEAI,7,.,.,.,48,.,.,.,A.PE.P.V,4,.,.,.
8.28.2017,H096D100,PEAI,8,1,.,.,41,35,12,.,A.PE.P.V,4,23.5,0.5731707317,.
8.28.2017,H096D100,PEAI,9,1,.,.,83,20,18,.,A.PE.P.V,4,19,0.2289156627,.
8.28.2017,H096D100,PEAI,10,1,.,.,45,23,4,.,A.PE.P.V,4,13.5,0.3,.
8.28.2017,H096D100,ARCA,1,1,0,0,115,.,.,5,A.PE.P.V,4,.,.,.
8.28.2017,H096D100,ARCA,2,1,0,0,38,.,.,4,A.PE.P.V,4,.,.,.
8.28.2017,H096D100,ARCA,3,1,0,0,58,.,.,5,A.PE.P.V,4,.,.,.
8.28.2017,H096D100,ARCA,4,.,.,.,62,.,.,.,A.PE.P.V,4,.,.,.
8.28.2017,H096D100,ARCA,6,1,0,0,56,.,.,5,A.PE.P.V,4,.,.,.
8.28.2017,H096D100,ARCA,10,1,0,0,62,.,.,5,A.PE.P.V,4,.,.,.
8.28.2017,H096D100,POCA,1,1,0,0,152,.,.,5,A.PE.P.V,4,.,.,.
8.28.2017,H096D100,POCA,2,2,0,0,115,.,.,5,A.PE.P.V,4,.,.,.
8.28.2017,H096D100,POCA,5,1,0,0,113,.,.,5,A.PE.P.V,4,.,.,.
8.28.2017,H096D100,POCA,6,.,.,.,258,.,.,.,A.PE.P.V,4,.,.,.
8.28.2017,H096D100,POCA,10,.,.,.,160,.,.,.,A.PE.P.V,4,.,.,.
8.28.2017,H096D100,VERO,1,3,0,0,32,28,15,5,A.PE.P.V,4,21.5,0.671875,.
8.28.2017,H096D100,VERO,4,10,3,0,115,.,.,6,A.PE.P.V,4,.,.,.
8.28.2017,H096D100,VERO,5,31,3,1,84,175,138,8,A.PE.P.V,4,156.5,1.8630952381,.
8.28.2017,H096D100,VERO,6,5,0,0,72,.,.,5,A.PE.P.V,4,.,.,.
8.28.2017,H096D100,VERO,7,5,1,0,50,42,21,6,A.PE.P.V,4,31.5,0.63,.
8.28.2017,H096D100,VERO,10,4,0,0,93,.,.,5,A.PE.P.V,4,.,.,.
8.3.2016,H096D100,ARCA,1,1,0,0,34,31,10,4,A.PE.P.V,4,20.5,0.6029411765,.
8.3.2016,H096D100,ARCA,2,0,0,0,25,25,10,2,A.PE.P.V,4,17.5,0.7,.
8.3.2016,H096D100,ARCA,3,1,0,0,38,39,18,4,A.PE.P.V,4,28.5,0.75,.
8.3.2016,H096D100,ARCA,4,1,0,0,40,41,19,4,A.PE.P.V,4,30,0.75,.
8.3.2016,H096D100,ARCA,5,1,0,0,38,19,5,4,A.PE.P.V,4,12,0.3157894737,.
8.3.2016,H096D100,ARCA,6,1,0,0,39,23,11,4,A.PE.P.V,4,17,0.4358974359,.
8.3.2016,H096D100,ARCA,7,1,1,0,55,69,13,6,A.PE.P.V,4,41,0.7454545455,.
8.3.2016,H096D100,ARCA,8,1,0,0,50,52,14,4,A.PE.P.V,4,33,0.66,.
8.3.2016,H096D100,ARCA,9,0,0,0,46,18,7,2,A.PE.P.V,4,12.5,0.2717391304,.
8.3.2016,H096D100,ARCA,10,1,0,0,32,21,9,4,A.PE.P.V,4,15,0.46875,.
8.3.2016,H096D100,PEAI,1,0,0,0,29,15,3,2,A.PE.P.V,4,9,0.3103448276,.
8.3.2016,H096D100,PEAI,2,0,0,0,38,25,7,2,A.PE.P.V,4,16,0.4210526316,.
8.3.2016,H096D100,PEAI,3,0,0,0,28,20,6,2,A.PE.P.V,4,13,0.4642857143,.
8.3.2016,H096D100,PEAI,4,0,0,0,31,26,3,2,A.PE.P.V,4,14.5,0.4677419355,.
8.3.2016,H096D100,PEAI,5,0,0,0,115,14,3,2,A.PE.P.V,4,8.5,0.0739130435,.
8.3.2016,H096D100,PEAI,6,0,0,0,24,22,6,2,A.PE.P.V,4,14,0.5833333333,.
8.3.2016,H096D100,PEAI,7,0,0,0,33,29,8,2,A.PE.P.V,4,18.5,0.5606060606,.
8.3.2016,H096D100,PEAI,8,0,0,0,27,22,17,2,A.PE.P.V,4,19.5,0.7222222222,.
8.3.2016,H096D100,PEAI,9,0,0,0,45,40,18,2,A.PE.P.V,4,29,0.6444444444,.
8.3.2016,H096D100,PEAI,10,0,0,0,41,30,13,2,A.PE.P.V,4,21.5,0.5243902439,.
8.3.2016,H096D100,POCA,1,1,0,0,52,27,20,4,A.PE.P.V,4,23.5,0.4519230769,.
8.3.2016,H096D100,POCA,2,1,0,0,49,32,19,4,A.PE.P.V,4,25.5,0.5204081633,.
8.3.2016,H096D100,POCA,3,1,0,0,98,48,42,4,A.PE.P.V,4,45,0.4591836735,.
8.3.2016,H096D100,POCA,4,1,0,0,60,36,22,4,A.PE.P.V,4,29,0.4833333333,.
8.3.2016,H096D100,POCA,5,1,0,0,45,24,9,4,A.PE.P.V,4,16.5,0.3666666667,.
8.3.2016,H096D100,POCA,6,1,0,0,118,32,29,4,A.PE.P.V,4,30.5,0.2584745763,.
8.3.2016,H096D100,POCA,7,1,0,0,71,55,22,4,A.PE.P.V,4,38.5,0.5422535211,.
8.3.2016,H096D100,POCA,8,0,0,0,42,30,21,2,A.PE.P.V,4,25.5,0.6071428571,.
8.3.2016,H096D100,POCA,9,1,0,0,52,18,14,4,A.PE.P.V,4,16,0.3076923077,.
8.3.2016,H096D100,POCA,10,1,0,0,74,29,14,4,A.PE.P.V,4,21.5,0.2905405405,.
8.3.2016,H096D100,VERO,1,1,0,0,9,12,10,4,A.PE.P.V,4,11,1.2222222222,.
8.3.2016,H096D100,VERO,2,6,0,0,34,38,30,4,A.PE.P.V,4,34,1,.
8.3.2016,H096D100,VERO,3,2,0,0,25,19,10,4,A.PE.P.V,4,14.5,0.58,.
8.3.2016,H096D100,VERO,4,4,0,0,47,30,19,4,A.PE.P.V,4,24.5,0.5212765957,.
8.3.2016,H096D100,VERO,5,18,0,0,52,21,8,4,A.PE.P.V,4,14.5,0.2788461538,.
8.3.2016,H096D100,VERO,6,3,0,0,33,15,10,4,A.PE.P.V,4,12.5,0.3787878788,.
8.3.2016,H096D100,VERO,7,7,0,0,39,60,29,4,A.PE.P.V,4,44.5,1.141025641,.
8.3.2016,H096D100,VERO,8,5,0,0,39,26,19,4,A.PE.P.V,4,22.5,0.5769230769,.
8.3.2016,H096D100,VERO,9,4,0,0,42,28,21,4,A.PE.P.V,4,24.5,0.5833333333,.
8.3.2016,H096D100,VERO,10,4,0,0,44,41,18,4,A.PE.P.V,4,29.5,0.6704545455,.
8.16.2016,H097D100,ARCA,1,2,0,0,51,47,43,4,A.PE.P.V,4,45,0.8823529412,.
8.16.2016,H097D100,ARCA,2,2,0,0,46,41,29,4,A.PE.P.V,4,35,0.7608695652,.
8.16.2016,H097D100,ARCA,3,3,0,0,145,95,52,4,A.PE.P.V,4,73.5,0.5068965517,.
8.16.2016,H097D100,ARCA,4,1,0,0,84,46,9,4,A.PE.P.V,4,27.5,0.3273809524,.
8.16.2016,H097D100,ARCA,5,1,0,0,133,64,20,4,A.PE.P.V,4,42,0.3157894737,.
8.16.2016,H097D100,ARCA,6,2,0,0,162,95,45,4,A.PE.P.V,4,70,0.4320987654,.
8.16.2016,H097D100,ARCA,7,1,0,0,45,28,9,4,A.PE.P.V,4,18.5,0.4111111111,.
8.16.2016,H097D100,ARCA,8,1,0,0,43,34,3,4,A.PE.P.V,4,18.5,0.4302325581,.
8.16.2016,H097D100,ARCA,9,1,0,0,68,18,4,4,A.PE.P.V,4,11,0.1617647059,.
8.16.2016,H097D100,ARCA,10,1,0,0,28,13,8,4,A.PE.P.V,4,10.5,0.375,.
8.16.2016,H097D100,PEAI,1,0,0,0,20,11,2,2,A.PE.P.V,4,6.5,0.325,.
8.16.2016,H097D100,PEAI,2,0,0,0,9,9,2,2,A.PE.P.V,4,5.5,0.6111111111,.
8.16.2016,H097D100,PEAI,3,0,0,0,16,13,3,2,A.PE.P.V,4,8,0.5,.
8.16.2016,H097D100,PEAI,4,0,0,0,23,11,9,2,A.PE.P.V,4,10,0.4347826087,.
8.16.2016,H097D100,PEAI,5,0,0,0,26,13,3,2,A.PE.P.V,4,8,0.3076923077,.
8.16.2016,H097D100,PEAI,6,0,0,0,26,18,2,2,A.PE.P.V,4,10,0.3846153846,.
8.16.2016,H097D100,PEAI,7,0,0,0,24,12,3,2,A.PE.P.V,4,7.5,0.3125,.
8.16.2016,H097D100,PEAI,8,0,0,0,11,3,1,2,A.PE.P.V,4,2,0.1818181818,.
8.16.2016,H097D100,PEAI,9,0,0,0,39,14,2,2,A.PE.P.V,4,8,0.2051282051,.
8.16.2016,H097D100,PEAI,10,0,0,0,37,19,2,2,A.PE.P.V,4,10.5,0.2837837838,.
8.16.2016,H097D100,POCA,1,4,0,0,161,36,31,4,A.PE.P.V,4,33.5,0.2080745342,.
8.16.2016,H097D100,POCA,2,3,0,0,26,66,28,4,A.PE.P.V,4,47,1.8076923077,.
8.16.2016,H097D100,POCA,3,0,0,0,56,26,12,2,A.PE.P.V,4,19,0.3392857143,.
8.16.2016,H097D100,POCA,4,3,0,0,261,57,31,4,A.PE.P.V,4,44,0.1685823755,.
8.16.2016,H097D100,POCA,5,0,0,0,60,30,4,2,A.PE.P.V,4,17,0.2833333333,.
8.16.2016,H097D100,POCA,6,1,0,0,145,42,26,4,A.PE.P.V,4,34,0.2344827586,.
8.16.2016,H097D100,POCA,7,2,0,0,158,41,19,4,A.PE.P.V,4,30,0.1898734177,.
8.16.2016,H097D100,POCA,8,1,0,0,31,33,5,4,A.PE.P.V,4,19,0.6129032258,.
8.16.2016,H097D100,POCA,9,1,0,0,110,55,10,4,A.PE.P.V,4,32.5,0.2954545455,.
8.16.2016,H097D100,POCA,10,2,0,0,160,61,43,4,A.PE.P.V,4,52,0.325,.
8.16.2016,H097D100,VERO,1,6,0,0,31,56,33,4,A.PE.P.V,4,44.5,1.435483871,.
8.16.2016,H097D100,VERO,2,14,0,0,37,71,27,4,A.PE.P.V,4,49,1.3243243243,.
8.16.2016,H097D100,VERO,3,7,0,0,27,51,20,4,A.PE.P.V,4,35.5,1.3148148148,.
8.16.2016,H097D100,VERO,4,4,0,0,41,50,16,4,A.PE.P.V,4,33,0.8048780488,.
8.16.2016,H097D100,VERO,5,2,0,0,14,25,8,4,A.PE.P.V,4,16.5,1.1785714286,.
8.16.2016,H097D100,VERO,6,2,0,0,23,35,21,4,A.PE.P.V,4,28,1.2173913043,.
8.16.2016,H097D100,VERO,7,11,0,0,41,61,35,4,A.PE.P.V,4,48,1.1707317073,.
8.16.2016,H097D100,VERO,8,14,1,0,55,112,50,4,A.PE.P.V,4,81,1.4727272727,.
8.16.2016,H097D100,VERO,9,15,1,0,56,107,39,4,A.PE.P.V,4,73,1.3035714286,.
8.16.2016,H097D100,VERO,10,1,0,0,22,18,18,4,A.PE.P.V,4,18,0.8181818182,.
